4419,Guthix rest(3),1,30,NA
4417,Guthix rest(4),1,30,NA
4413,Team-50 cape,0,30,NA
4411,Team-49 cape,0,30,NA
11814,Saradomin hilt,1,300000,NA
11816,Zamorak hilt,1,300000,NA
11810,Armadyl hilt,1,300000,NA
11812,Bandos hilt,1,300000,NA
11818,Godsword shard 1,1,150000,NA
7168,Raw mud pie,1,16,NA
7162,Pie recipe book,1,3,NA
1111,Adamant chainbody,0,2880,NA
1446,Body talisman,0,2,NA
1113,Rune chainbody,0,30000,70
1444,Water talisman,0,2,NA
1115,Iron platebody,0,336,125
1442,Fire talisman,0,2,NA
1117,Bronze platebody,0,96,NA
1440,Earth talisman,0,2,NA
1119,Steel platebody,0,1200,NA
1448,Mind talisman,0,2,NA
4585,Dragon plateskirt,1,162000,NA
4582,Black spear(p),1,390,NA
4788,Black brutal,1,21,NA
10008,Box trap,1,18,250
4783,Steel brutal,1,12,NA
5825,Axeman's folly(4),1,0,NA
11260,Impling jar,1,0,NA
10109,Kebbit teeth,1,96,NA
199,Grimy guam leaf,1,7,NA
197,Poison chalice,1,12,NA
191,Zamorak brew(2),1,105,NA
193,Zamorak brew(1),1,105,NA
10101,Tatty kyatt fur,1,86,NA
12798,Steam staff upgrade kit,1,900,NA
10332,3rd age range legs,1,30360,NA
10336,3rd age vambraces,1,30300,NA
10334,3rd age range coif,1,30240,NA
12241,Iron full helm (g),0,92,NA
12243,Iron kiteshield (g),0,1326,NA
12245,Beanie,1,360,NA
12247,Red beret,1,48,NA
6279,Broodoo shield,1,NA,NA
12249,Imp mask,1,1200,NA
9731,Mind shield,1,1800,NA
9733,Mind helmet,1,1800,NA
9735,Desert goat horn,1,7,NA
9736,Goat horn dust,1,7,NA
9739,Combat potion(4),1,96,NA
859,Magic longbow,1,1536,18000
13169,Armadyl dragonhide set,1,5700,NA
6,Cannon base,1,112500,NA
13163,Saradomin dragonhide set,1,5400,NA
1305,Dragon longsword,1,60000,70
1307,Bronze 2h sword,0,48,NA
1301,Adamant longsword,0,1920,NA
1303,Rune longsword,0,19200,NA
1309,Iron 2h sword,0,168,NA
12402,Nardah teleport,1,6,NA
6472,Compost potion(3),1,72,NA
6470,Compost potion(4),1,72,NA
12406,Mort'ton teleport,1,6,NA
6476,Compost potion(1),1,72,NA
12404,Feldip hills teleport,1,6,NA
6474,Compost potion(2),1,72,NA
7759,Toy soldier,1,6,NA
2579,Wizard boots,1,120,NA
2577,Ranger boots,1,120,6
2572,Ring of wealth,1,10575,NA
2570,Ring of life,1,2115,NA
11459,Defence mix(1),1,54,NA
10121,Common kebbit fur,1,8,NA
11455,Energy mix(1),1,43,NA
11457,Defence mix(2),1,54,NA
11451,Restore mix(1),1,39,NA
11453,Energy mix(2),1,43,NA
5036,Trousers,1,NA,NA
5034,Shirt,1,NA,NA
5032,Shirt,1,NA,NA
5030,Shirt,1,NA,NA
4436,Airtight pot,1,6,NA
4438,Unfired pot lid,1,6,NA
975,Machete,1,24,NA
973,Charcoal,0,27,NA
970,Papyrus,1,6,NA
12986,Steel set (sk),0,840,NA
10474,Zamorak stole,1,1500,NA
10476,Purple sweets,1,9,NA
10470,Saradomin stole,1,1500,NA
10472,Guthix stole,1,1500,NA
8927,Bandana eyepatch,1,NA,NA
8926,Bandana eyepatch,1,NA,NA
8925,Bandana eyepatch,1,NA,NA
8924,Bandana eyepatch,1,NA,NA
8921,Black mask,1,1800,NA
11875,Broad bolts,1,30,7000
8928,Hat eyepatch,1,60,NA
1681,Diamond amulet (u),0,2115,NA
1683,Dragonstone amulet (u),1,10575,NA
12221,Bronze full helm (t),0,25,NA
13487,Ensouled horror head,1,242,NA
1464,Archery ticket,1,15,14000
1462,Nature talisman,1,2,NA
319,Anchovies,0,9,NA
313,Fishing bait,0,1,8000
311,Harpoon,0,27,NA
317,Raw shrimps,0,3,NA
315,Shrimps,0,3,NA
314,Feather,0,1,13000
10348,3rd age platebody,1,120000,NA
11200,Dwarven helmet,1,36000,NA
447,Mithril ore,0,97,13000
2293,Meat pizza,0,30,NA
2297,Anchovy pizza,0,36,NA
10314,Black helm (h5),0,633,NA
39,Bronze arrowtips,1,0,NA
6299,Spider on shaft,1,24,NA
6297,Spider on stick,1,30,NA
6291,Spider carcass,1,9,NA
3438,Pyre logs,1,4,NA
878,Bronze bolts(p),1,1,NA
879,Opal bolts,1,4,NA
3430,Sacred oil(4),1,60,NA
877,Bronze bolts,0,1,NA
874,Black knife(p),1,11,NA
875,Adamant knife(p),1,40,NA
3434,Sacred oil(2),1,60,NA
873,Mithril knife(p),1,16,NA
3436,Sacred oil(1),1,60,NA
871,Iron knife(p),1,34,NA
4848,Relicym's balm(1),1,120,NA
4844,Relicym's balm(3),1,120,NA
4846,Relicym's balm(2),1,120,NA
4842,Relicym's balm(4),1,120,NA
2038,Premade sgg,1,18,NA
11998,Smoke battlestaff,1,9300,NA
1247,Rune spear,1,12480,NA
11990,Fedora,1,180,NA
11992,Lava scale,1,30,NA
11994,Lava scale shard,1,12,NA
13171,Ancient dragonhide set,1,5700,NA
13173,Partyhat set,0,6,NA
13175,Halloween mask set,0,4,NA
3049,Grimy toadflax,1,11,NA
3040,Magic potion(4),1,150,NA
3042,Magic potion(3),1,150,NA
3044,Magic potion(2),1,150,NA
3046,Magic potion(1),1,150,NA
1095,Leather chaps,0,12,125
1097,Studded chaps,0,450,NA
1091,Adamant plateskirt,0,3840,NA
1093,Rune plateskirt,0,38400,70
1099,Green d'hide chaps,0,2340,125
1915,Grog,1,1,NA
1323,Iron scimitar,0,67,NA
1321,Bronze scimitar,0,19,NA
1327,Black scimitar,0,460,NA
1325,Steel scimitar,0,240,NA
1329,Mithril scimitar,0,624,125
6908,Beginner wand,1,720,NA
10312,Black helm (h4),0,633,NA
5785,Asgarnian ale(4),1,0,NA
11439,Relicym's mix(1),1,90,NA
11433,Antipoison mix(2),1,129,NA
4593,Fake beard,1,0,NA
11437,Relicym's mix(2),1,90,NA
11435,Antipoison mix(1),1,129,NA
4456,Bowl of hot water,1,6,NA
4458,Cup of water,1,6,NA
958,Grey wolf fur,1,30,NA
950,Silk,0,18,17000
952,Spade,0,1,NA
954,Rope,0,10,NA
10368,Zamorak bracers,1,2400,NA
6335,Tribal mask,1,NA,NA
6337,Tribal mask,1,NA,NA
6330,Snakeskin vambraces,1,260,NA
6332,Mahogany logs,1,30,11000
6333,Teak logs,1,18,NA
6339,Tribal mask,1,NA,NA
9674,Proselyte hauberk,1,7200,NA
10452,Saradomin mitre,1,3000,NA
9676,Proselyte cuisse,1,6000,NA
10450,Zamorak cloak,1,1200,NA
9670,Proselyte harness f,1,NA,NA
10456,Zamorak mitre,1,3000,NA
9672,Proselyte sallet,1,4800,NA
10454,Guthix mitre,1,3000,NA
10105,Kebbit spike,1,54,NA
10107,Long kebbit spike,1,90,NA
10458,Saradomin robe top,1,4200,NA
9678,Proselyte tasset,1,6000,NA
10103,Kyatt fur,1,115,NA
8901,Black mask (10),1,1800,NA
4968,Torag's platebody 0,1,168000,NA
7128,Stripy pirate shirt,1,NA,NA
7126,Pirate leggings,1,NA,NA
7124,Pirate bandana,1,NA,NA
7122,Stripy pirate shirt,1,NA,NA
1664,Dragon necklace,1,11025,NA
1662,Diamond necklace,0,2205,NA
1660,Ruby necklace,0,1305,NA
590,Tinderbox,0,0,40
592,Ashes,0,1,NA
596,Unlit torch,1,2,NA
3387,Splitbark body,1,27000,NA
5416,Bananas(5),1,1,NA
3385,Splitbark helm,1,6000,NA
3381,Cooked slimy eel,1,0,NA
13387,Xerician top,1,48,NA
5418,Empty sack,1,0,NA
3389,Splitbark legs,1,24000,NA
1403,Mystic water staff,1,25550,NA
1401,Mystic fire staff,1,25500,NA
1407,Mystic earth staff,1,25500,NA
1405,Mystic air staff,1,25500,NA
4212,New crystal bow,1,NA,NA
5576,Initiate cuisse,1,4800,NA
5575,Initiate hauberk,1,6000,NA
5574,Initiate sallet,1,3600,NA
11113,Skills necklace,1,12120,NA
339,Cod,1,15,NA
335,Raw trout,0,12,NA
331,Raw salmon,0,55,NA
333,Trout,0,12,NA
11229,Dragon arrow(p++),1,480,NA
11228,Dragon arrow(p+),1,480,NA
11227,Dragon arrow(p),1,480,NA
13383,Xerician fabric,1,1,NA
12323,Red cavalier,1,120,NA
10937,Nail beast nails,1,180,NA
10931,Sanfew serum(1),1,180,NA
9448,Maple stock,1,60,NA
9446,Teak stock,1,46,NA
9444,Willow stock,1,31,NA
9442,Oak stock,1,16,NA
9440,Wooden stock,1,12,NA
12285,Mithril plateskirt (g),0,1560,NA
12287,Mithril platebody (t),0,3120,NA
12281,Mithril kiteshield (g),0,1326,NA
12283,Mithril full helm (g),0,858,NA
12289,Mithril platelegs (t),0,1560,NA
12759,Green dark bow paint,1,0,NA
12757,Blue dark bow paint,1,0,NA
13235,Eternal boots,1,45000,NA
3414,Serum 207 (1),1,8,NA
3412,Serum 207 (2),1,8,NA
3410,Serum 207 (3),1,8,NA
8532,Teak kitchen table,1,NA,NA
12827,Arcane sigil,1,450000,NA
12821,Spectral spirit shield,1,1200000,NA
10434,Green elegant skirt,1,1200,NA
2019,Gin,1,3,NA
2015,Vodka,1,3,NA
2017,Whisky,1,3,NA
12823,Spectral sigil,1,450000,NA
2011,Curry,1,12,NA
13389,Xerician robe,1,42,NA
9454,Bronze crossbow (u),1,24,NA
13157,Book of law page set,1,4200,NA
13155,Book of war page set,1,4200,NA
13153,Book of balance page set,1,4200,NA
13151,Unholy book page set,1,4200,NA
13159,Book of darkness page set,1,4200,NA
12990,Black set (sk),0,2700,NA
12992,Black trimmed set (lg),0,2700,NA
10362,Amulet of glory (t),1,10575,NA
12996,Black gold-trimmed set (lg),0,2700,NA
12998,Black gold-trimmed set (sk),0,2700,NA
451,Runite ore,0,1920,NA
1343,Mithril warhammer,0,996,NA
6528,Tzhaar-ket-om,1,30000,NA
11410,Adamant hasta(p+),1,1248,NA
11412,Adamant hasta(p++),1,1248,NA
11414,Rune hasta(p),1,12480,NA
11417,Rune hasta(p+),1,12480,NA
11419,Rune hasta(p++),1,12480,NA
9457,Iron crossbow (u),1,73,NA
2464,Blue flowers,1,60,NA
2466,Yellow flowers,1,60,NA
2460,Assorted flowers,1,60,NA
2462,Red flowers,1,60,NA
2468,Purple flowers,1,60,NA
9459,Steel crossbow (u),1,196,NA
1021,Blue cape,0,12,NA
6313,Opal machete,1,300,15
6311,Gout tuber,1,120,NA
6317,Red topaz machete,1,1200,NA
6315,Jade machete,1,600,NA
8530,Oak kitchen table,1,NA,NA
6319,Proboscis,1,3,100
9304,Adamant bolts(p++),1,34,NA
9305,Runite bolts(p++),1,180,NA
9306,Silver bolts(p++),1,3,NA
9301,Iron bolts(p++),1,1,NA
9302,Steel bolts(p++),1,4,NA
9303,Mithril bolts(p++),1,12,NA
1645,Dragonstone ring,1,10575,NA
1641,Ruby ring,0,1215,NA
1643,Diamond ring,0,2115,NA
579,Blue wizard hat,0,1,NA
573,Air orb,1,180,10000
571,Water orb,1,180,NA
577,Blue wizard robe,0,9,NA
575,Earth orb,1,180,NA
1420,Iron mace,0,37,NA
1422,Bronze mace,0,10,NA
3369,Thin snail meat,1,6,NA
1426,Black mace,0,258,NA
3365,Lean snail,1,6,NA
5438,Potatoes(10),1,0,NA
3367,Fat snail,1,9,NA
3361,Blamish blue shell,1,NA,NA
3363,Thin snail,1,36,NA
1201,Rune kiteshield,0,32640,NA
4866,Ahrim's staff 0,1,51000,NA
13484,Ensouled troll head,1,230,NA
8588,Gilded four-poster,1,6,NA
8580,Large oak bed,1,NA,NA
8582,Teak bed,1,NA,NA
8584,Large teak bed,1,NA,NA
8586,Four-poster bed,1,6,NA
5881,Mind bomb(m4),1,1,NA
5889,Dragon bitter(m4),1,1,NA
12422,3rd age wand,1,90000,NA
355,Mackerel,1,10,NA
359,Raw tuna,0,60,15000
11076,Emerald bracelet,1,915,NA
10119,Feldip weasel fur,1,9,NA
12775,Annakarl teleport,1,0,NA
6129,Rock-shell plate,1,39000,NA
6128,Rock-shell helm,1,21120,NA
10958,Frog-leather boots,1,120,NA
10952,Slayer bell,1,90,NA
10111,Kebbit teeth dust,1,96,NA
10956,Frog-leather chaps,1,540,NA
10954,Frog-leather body,1,600,NA
12426,3rd age longsword,1,90000,NA
2259,Cheese+tom batta,1,1,NA
2255,Toad batta,1,1,NA
2253,Worm batta,1,0,NA
12428,Penguin mask,1,720,NA
4803,Rune brutal,1,270,NA
9465,Runite crossbow (u),1,9700,NA
9461,Mithril crossbow (u),1,450,NA
9463,Adamant crossbow (u),1,1039,NA
9469,Grand seed pod,1,150,NA
2074,Choc saturday,1,18,NA
11959,Black chinchompa,1,144,6000
11955,Extended antifire (2),1,264,NA
11957,Extended antifire (1),1,264,NA
11951,Extended antifire (4),1,264,NA
11953,Extended antifire (3),1,264,NA
8790,Bolt of cloth,1,300,NA
12978,Iron trimmed set (sk),0,540,NA
12976,Iron trimmed set (lg),0,540,NA
12974,Iron set (sk),0,540,NA
12972,Iron set (lg),0,540,NA
12970,Bronze gold-trimmed set (sk),0,120,NA
7080,Sliced mushrooms,1,25,NA
7082,Fried mushrooms,1,25,NA
7084,Fried onions,1,4,NA
7086,Chopped tuna,1,62,NA
7088,Sweetcorn,1,5,NA
4399,Team-43 cape,0,30,NA
4391,Team-39 cape,0,30,NA
4393,Team-40 cape,0,30,NA
4395,Team-41 cape,0,30,NA
4397,Team-42 cape,0,30,NA
3196,Black halberd,1,1152,NA
3194,Steel halberd,1,600,NA
3192,Iron halberd,1,218,NA
3190,Bronze halberd,1,48,NA
3198,Mithril halberd,1,2028,NA
11382,Bronze hasta(p+),1,15,NA
11384,Bronze hasta(p++),1,15,NA
11386,Iron hasta(p),1,54,NA
11389,Iron hasta(p+),1,54,NA
299,Mithril seeds,1,120,NA
2442,Super defence(4),1,158,NA
2440,Super strength(4),1,132,NA
2446,Antipoison(4),1,172,NA
2444,Ranging potion(4),1,172,NA
12524,Black dragon mask,1,6000,NA
2448,Superantipoison(4),1,172,NA
12522,Red dragon mask,1,6000,NA
6379,Villager armband,1,NA,NA
6371,Tribal top,1,NA,NA
6373,Villager robe,1,NA,NA
6375,Villager hat,1,NA,NA
6377,Villager sandals,1,60,NA
10143,Marrentill tar,1,0,NA
10142,Guam tar,1,1,NA
10145,Harralander tar,1,0,NA
10144,Tarromin tar,1,0,NA
10147,Red salamander,1,90,NA
10146,Orange salamander,1,60,NA
10149,Swamp lizard,1,30,NA
10148,Black salamander,1,120,NA
10418,Purple elegant legs,1,1200,NA
9638,Vyrewatch shoes,1,300,NA
9634,Vyrewatch top,1,300,NA
9636,Vyrewatch legs,1,300,NA
1436,Rune essence,0,2,NA
1434,Dragon mace,1,30000,70
1623,Uncut sapphire,0,15,NA
1621,Uncut emerald,0,30,NA
1627,Uncut jade,1,18,NA
3202,Rune halberd,1,38400,NA
1625,Uncut opal,1,12,NA
1629,Uncut red topaz,1,24,NA
3396,Loar remains,1,0,NA
2861,Wolfbone arrowtips,1,1,NA
2862,Achey tree logs,1,2,NA
559,Body rune,0,1,12000
558,Mind rune,0,1,12000
2866,Ogre arrow,1,15,NA
555,Water rune,0,3,NA
554,Fire rune,0,3,20000
557,Earth rune,0,3,20000
556,Air rune,0,2,20000
10364,Strength amulet (t),0,1215,NA
1199,Adamant kiteshield,0,3264,125
3349,Blamish ochre shell,1,NA,NA
1191,Iron kiteshield,0,143,NA
3343,Bruise blue snelm,1,NA,NA
1193,Steel kiteshield,0,510,125
3341,Ochre snelm,1,NA,NA
1195,Black kiteshield,0,979,NA
3347,Blamish red shell,1,NA,NA
1197,Mithril kiteshield,0,1326,125
3345,Blamish myre shell,1,NA,NA
12618,Armadyl page 2,1,120,NA
9189,Sapphire bolt tips,1,10,NA
5533,Body tiara,0,60,NA
5531,Water tiara,0,60,NA
5537,Fire tiara,0,60,NA
5535,Earth tiara,0,60,NA
5539,Cosmic tiara,1,60,NA
1349,Iron axe,0,33,40
6573,Onyx,1,180000,11000
6571,Uncut onyx,1,120000,11000
6577,Onyx necklace,1,120600,NA
6575,Onyx ring,1,120600,NA
6579,Onyx amulet (u),1,121200,NA
1341,Black warhammer,0,588,NA
3834,Zamorak page 4,1,120,NA
3835,Guthix page 1,1,120,NA
3836,Guthix page 2,1,120,NA
3837,Guthix page 3,1,120,NA
3830,Saradomin page 4,1,120,NA
3831,Zamorak page 1,1,120,NA
3832,Zamorak page 2,1,120,NA
3833,Zamorak page 3,1,120,NA
3838,Guthix page 4,1,120,NA
1345,Adamant warhammer,0,2472,NA
1347,Rune warhammer,0,24900,NA
379,Lobster,0,90,6000
7521,Cooked crab meat,1,30,NA
371,Raw swordfish,0,120,NA
373,Swordfish,0,120,NA
377,Raw lobster,0,90,NA
6143,Spined boots,1,390,NA
6141,Skeletal bottoms,1,24000,NA
6147,Skeletal boots,1,390,NA
6145,Rock-shell boots,1,390,NA
6924,Infinity bottoms,1,54000,NA
6149,Spined gloves,1,390,NA
